"","context_group","groupText","context","id","answer","text","group","value"
"2424","16_2","just leave him",16,232,4,"Leave Todd and forget he exists",2,1.33333333333333
"2425","16_2","just leave him",16,235,4,"Eva could abandon Todd and head back to safety.",2,0
"2426","16_2","just leave him",16,236,4,"Return to their vehicle",2,13.3333333333333
"2427","16_2","just leave him",16,241,4,"Just leave Todd there and go on with her day.",2,1.33333333333333
"2428","16_2","just leave him",16,253,4,"Say I am sorry Todd but I will not die for you by staying here",2,0
"2429","16_2","just leave him",16,255,4,"leave him there",2,26.6666666666667
"2430","16_2","just leave him",16,298,4,"Leave Todd",2,20
"2431","16_2","just leave him",16,217,5,"Leave Todd trapped.",2,0
"2432","16_2","just leave him",16,225,5,"leave Tom to fend for himself",2,3
"2433","16_2","just leave him",16,237,5,"run away and just leave Todd",2,1
"2434","16_2","just leave him",16,253,5,"Run away",2,0
"2435","16_2","just leave him",16,254,5,"Just walk away",2,2.33333333333333
"2436","16_2","just leave him",16,261,5,"Leave him there and go home",2,0
"2437","16_2","just leave him",16,283,5,"give up on todd and go home",2,1.33333333333333
"2438","16_2","just leave him",16,290,5,"leave him to die",2,1.33333333333333
"2439","16_2","just leave him",16,302,5,"Leave him there",2,6.33333333333333
"2440","16_2","just leave him",16,306,5,"leave and don't get help",2,1.66666666666667
"2441","17_2","call a coworker",17,211,1,"Call another worker",2,100
"2442","17_2","call a coworker",17,216,1,"Call a coworker to cover for him",2,88.6666666666667
"2443","17_2","call a coworker",17,223,1,"Call another coworker to fill in for him.",2,100
"2444","17_2","call a coworker",17,225,1,"call another employee",2,67.6666666666667
"2445","17_2","call a coworker",17,226,1,"See if another coworker can come in. ",2,100
"2446","17_2","call a coworker",17,233,1,"He could call another employee to come in.",2,96.6666666666667
"2447","17_2","call a coworker",17,234,1,"He could call another employee to take over.",2,98.3333333333333
"2448","17_2","call a coworker",17,235,1,"Jeff could call a coworker and have them cover his shift.",2,100
"2449","17_2","call a coworker",17,239,1,"Call another employee to come in ",2,96
"2450","17_2","call a coworker",17,246,1,"call someone else in",2,65.6666666666667
"2451","17_2","call a coworker",17,265,1,"call another employee to come in",2,98
"2452","17_2","call a coworker",17,269,1,"Call into to a coworker of his and ask him to take over",2,79.3333333333333
"2453","17_2","call a coworker",17,274,1,"call a coworker to cover you",2,100
"2454","17_2","call a coworker",17,276,1,"call a coworker to take over",2,90
"2455","17_2","call a coworker",17,278,1,"Call another employee to come in",2,81.6666666666667
"2456","17_2","call a coworker",17,280,1,"Jeff could ask another coworker to come in and take over.",2,82
"2457","17_2","call a coworker",17,298,1,"Call another employee to cover for him",2,83.3333333333333
"2458","17_2","call a coworker",17,299,1,"see if any other employees could cover him",2,100
"2459","17_2","call a coworker",17,209,2,"call another employee ",2,100
"2460","17_2","call a coworker",17,210,2,"call somebody else to cover for him",2,100
"2461","17_2","call a coworker",17,213,2,"He could call a co-worker to come and take over",2,100
"2462","17_2","call a coworker",17,214,2,"Call someone else to cover shift",2,100
"2463","17_2","call a coworker",17,215,2,"call another co worker",2,88.6666666666667
"2464","17_2","call a coworker",17,220,2,"Find someone else to get in touch with to alert his boss",2,97
"2465","17_2","call a coworker",17,221,2,"call a colleague",2,70.6666666666667
"2466","17_2","call a coworker",17,227,2,"Call another worker to take his shift",2,100
"2467","17_2","call a coworker",17,228,2,"If he can't get his boss on the phone then he should next call another fellow employee and see if they can cover for him",2,95
"2468","17_2","call a coworker",17,238,2,"Call a coworker to cover for him",2,96.6666666666667
"2469","17_2","call a coworker",17,240,2,"Call another employee to see if they can come in",2,66
"2470","17_2","call a coworker",17,247,2,"call another employee",2,81.3333333333333
"2471","17_2","call a coworker",17,250,2,"Call another employee to help",2,94
"2472","17_2","call a coworker",17,256,2,"see if another employee can cover him",2,52.3333333333333
"2473","17_2","call a coworker",17,260,2,"call another employee to take over his shift",2,79.3333333333333
"2474","17_2","call a coworker",17,262,2,"call another coworker and ask them to cover",2,96.6666666666667
"2475","17_2","call a coworker",17,263,2,"call another coworker to come in and cover",2,98.3333333333333
"2476","17_2","call a coworker",17,293,2,"Call another employee to take the shift",2,90
"2477","17_2","call a coworker",17,303,2,"Jeff could call a co-worker and ask to take over until the boss comes.",2,82.3333333333333
"2478","17_2","call a coworker",17,308,2," Call the other clerks",2,71.6666666666667
"2479","17_2","call a coworker",17,243,3,"Get someone to replace him.",2,17.3333333333333
"2480","17_2","call a coworker",17,253,3,"Call another worker in",2,95
"2481","17_2","call a coworker",17,257,3,"See if there's another employee to help",2,87.3333333333333
"2482","17_2","call a coworker",17,258,3,"Find another coworker to substitute",2,100
"2483","17_2","call a coworker",17,261,3,"Call a coworker and see if they can come in",2,83.3333333333333
"2484","17_2","call a coworker",17,270,3,"Call someone else in.",2,63.3333333333333
"2485","17_2","call a coworker",17,281,3,"Find someone else to take over his shift. ",2,68.3333333333333
"2486","17_2","call a coworker",17,287,3,"Call another worker to cover",2,99.6666666666667
"2487","17_2","call a coworker",17,300,3,"ask a coworker to cover for him",2,100
"2488","17_2","call a coworker",17,305,3,"Call another employee to come in until the boss can.",2,100
"2489","17_2","call a coworker",17,309,3,"Call someone to take over for him",2,86.6666666666667
"2490","17_2","call a coworker",17,310,3,"Call another co-worker and ask them to come",2,93.3333333333333
"2491","17_2","call a coworker",17,219,4,"Call another worker who may be able to come in",2,98.3333333333333
"2492","17_2","call a coworker",17,226,4,"Try calling a second worker to cover. ",2,100
"2493","17_2","call a coworker",17,231,4,"Look for subtitute",2,82.6666666666667
"2494","17_2","call a coworker",17,254,4,"call another employee in to cover",2,93
"2495","17_2","call a coworker",17,255,4,"call another co-worker",2,78.3333333333333
"2496","17_2","call a coworker",17,264,4,"Call another employee to see if they can cover",2,100
"2497","17_2","call a coworker",17,268,4,"Call another worker to see if they can come in",2,79.3333333333333
"2498","17_2","call a coworker",17,279,4,"Call a coworker to cover.",2,91.6666666666667
"2499","17_2","call a coworker",17,282,4,"call another worker",2,100
"2500","17_2","call a coworker",17,288,4,"call another coworker to cover his shift",2,95
"2501","17_2","call a coworker",17,292,4,"Call a coworker to take over.",2,82
"2502","17_2","call a coworker",17,294,4,"call another coworker to work",2,95.6666666666667
"2503","17_2","call a coworker",17,226,5,"Try calling a third worker to cover. ",2,100
"2504","17_2","call a coworker",17,232,5,"Call another co-worker to watch the store",2,30
"2505","17_2","call a coworker",17,233,5,"He could call corporate and inform them of the issue and explain that he needs to leave and close down until Jeff arrives.",2,93.3333333333333
"2506","17_2","call a coworker",17,242,5,"Get someone else to do his work.",2,41.6666666666667
"2507","17_2","call a coworker",17,252,5,"Find a co-worker to help",2,98.3333333333333
"2508","17_2","call a coworker",17,267,5,"Jeff could call a coworker to help with the store",2,95
"2509","17_2","call a coworker",17,277,5,"he should ask someone else to fill in for him",2,83.6666666666667
"2510","17_2","call a coworker",17,284,5,"Ask someone to cover for him. ",2,67
"2511","17_2","call a coworker",17,285,5,"Jeff could call another employee to come in.",2,97.6666666666667
"2512","17_2","call a coworker",17,291,5,"Asking another co worker to cover for them if the boss does not reply at all",2,17
"2513","17_2","call a coworker",17,307,5,"see if someone else can cover until the boss arrives",2,100
"2514","17_2","call a coworker",17,311,5,"get someone else to cover until the boss gets there",2,13.6666666666667
"2515","18_2","keep going/ignore the situation",18,209,1,"finish the race",2,81.6666666666667
"2516","18_2","keep going/ignore the situation",18,210,1,"leave the person",2,6.66666666666667
"2517","18_2","keep going/ignore the situation",18,214,1,"Keep Going",2,50
"2518","18_2","keep going/ignore the situation",18,220,1,"Keep going",2,56.6666666666667
"2519","18_2","keep going/ignore the situation",18,223,1,"She could just continue with the race.",2,6.66666666666667
"2520","18_2","keep going/ignore the situation",18,224,1,"Leave him and finish the race",2,47.6666666666667
"2521","18_2","keep going/ignore the situation",18,238,1,"Keep going ",2,19.3333333333333
"2522","18_2","keep going/ignore the situation",18,252,1,"Ignore her competitor and finish the race",2,9.33333333333333
"2523","18_2","keep going/ignore the situation",18,254,1,"Keep racing to the finish line.",2,15.3333333333333
"2524","18_2","keep going/ignore the situation",18,255,1,"keep going",2,43.3333333333333
"2525","18_2","keep going/ignore the situation",18,259,1,"Keep going",2,0
"2526","18_2","keep going/ignore the situation",18,261,1,"Pretend she didn't see him",2,6.66666666666667
"2527","18_2","keep going/ignore the situation",18,264,1,"Keep going and pretend you didn't see him",2,3.33333333333333
"2528","18_2","keep going/ignore the situation",18,270,1,"Leave them their.",2,3.33333333333333
"2529","18_2","keep going/ignore the situation",18,285,1,"I believe she could leave them there.",2,20.3333333333333
"2530","18_2","keep going/ignore the situation",18,288,1,"continue the race",2,1.66666666666667
"2531","18_2","keep going/ignore the situation",18,291,1,"Leave the person and don't do anything",2,12.3333333333333
"2532","18_2","keep going/ignore the situation",18,293,1,"Keep running",2,11.6666666666667
"2533","18_2","keep going/ignore the situation",18,295,1,"Ignore the fallen competitor",2,53.3333333333333
"2534","18_2","keep going/ignore the situation",18,296,1,"Ignore him and concentrate on getting first place.",2,6.66666666666667
"2535","18_2","keep going/ignore the situation",18,301,1,"ignore him and keep going",2,3.33333333333333
"2536","18_2","keep going/ignore the situation",18,302,1,"Go ahead with her race",2,100
"2537","18_2","keep going/ignore the situation",18,306,1,"keep going and ignore sledder",2,39
"2538","18_2","keep going/ignore the situation",18,311,1,"keep going and ignore the competitor",2,41.3333333333333
"2539","18_2","keep going/ignore the situation",18,212,2,"Continue on ",2,46.6666666666667
"2540","18_2","keep going/ignore the situation",18,217,2,"Continue the race.",2,3.33333333333333
"2541","18_2","keep going/ignore the situation",18,221,2,"keep going",2,8
"2542","18_2","keep going/ignore the situation",18,226,2,"Don't stop and try to win the race. ",2,6
"2543","18_2","keep going/ignore the situation",18,227,2,"Continue the race",2,0
"2544","18_2","keep going/ignore the situation",18,232,2,"She can ignore the person and proceed",2,40.6666666666667
"2545","18_2","keep going/ignore the situation",18,239,2,"Keep running ",2,10
"2546","18_2","keep going/ignore the situation",18,241,2,"Just pass the competitor by and keep going.",2,6.33333333333333
"2547","18_2","keep going/ignore the situation",18,242,2,"Keep running.",2,6.66666666666667
"2548","18_2","keep going/ignore the situation",18,249,2,"She can move on and hope that the person get needed help",2,73.6666666666667
"2549","18_2","keep going/ignore the situation",18,251,2,"ignore the competitor",2,16
"2550","18_2","keep going/ignore the situation",18,253,2,"Continue on to win",2,0
"2551","18_2","keep going/ignore the situation",18,256,2,"ignore the competitor",2,0
"2552","18_2","keep going/ignore the situation",18,258,2,"Ignore the person",2,1.66666666666667
"2553","18_2","keep going/ignore the situation",18,262,2,"ignore the situation and keep going",2,7.66666666666667
"2554","18_2","keep going/ignore the situation",18,267,2,"She could continue going on her way",2,42
"2555","18_2","keep going/ignore the situation",18,268,2,"Keep racing hoping they will be alright",2,44.6666666666667
"2556","18_2","keep going/ignore the situation",18,269,2,"Leave him there and hope someone else finds him",2,79.6666666666667
"2557","18_2","keep going/ignore the situation",18,271,2,"keep racing cause who cares",2,40.6666666666667
"2558","18_2","keep going/ignore the situation",18,272,2,"Continue with the goal of winning.",2,36.3333333333333
"2559","18_2","keep going/ignore the situation",18,275,2,"keep going ",2,17.3333333333333
